id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,status,default_profile_image,has_extended_profile,name,bot
2488961221,2488961221,DistractedGenie,,"Huh? What? You had a... a wish. I see. Hold on. Let me whip something up for you. // A bot by @tinysubversions, tweets a few times a day",None,130,1,31,5/10/2014 23:17,0,FALSE,3371,en,TRUE,,FALSE,FALSE,Distracted Genie,1
3352995195,3352995195,space_stories,SPACE,Just some space stories. A http://t.co/8dBPX7FlIa bot (with occasional analogue stories) by @notinventedhere and @thos_thom.,None,569,53,54,7/1/2015 11:04,76,FALSE,2800,en,TRUE,,FALSE,FALSE,Just Space Things,1
2367592460,2367592460,CantorLogical,Germany,"German words only look uncountably long. Defining German words by parts, automatically. Data from http://t.co/dq9aw8fdCR | Created by @hazzen",None,2,1,1,3/1/2014 20:36,0,FALSE,1360,en,TRUE,,FALSE,FALSE,Cantor Logical,1
2598993007,2598993007,sg_ebooks,,,None,71,5,7,7/2/2014 2:50,0,FALSE,4492,en,TRUE,,FALSE,FALSE,Space Ghost Ebooks,1
2420779892,2420779892,scientificpaper,,,http://t.co/roXYt2kd3l,307,4,13,3/31/2014 16:27,0,FALSE,112538,en,TRUE,,TRUE,FALSE,scientificpapers,1
7.45E+17,7.45E+17,biorxiv_genomic,,,None,1155,0,40,6/21/2016 20:06,0,FALSE,544,en,TRUE,,FALSE,FALSE,bioRxiv Genomics,1
7.37E+17,7.37E+17,scdicaprio,,,None,535,3875,0,5/30/2016 12:07,112,FALSE,0,en,TRUE,,FALSE,FALSE,saved,1
2419923152,2419923152,allemptysets,,Tweeting every element of every empty set from now until eternity,None,40,0,8,3/31/2014 3:36,0,FALSE,0,en,TRUE,,FALSE,FALSE,All the Nothings,1
8.34E+17,8.34E+17,thedismalblog,,A blog about everything finance and economics. Content not necessarily all dismal.,https://t.co/wAm8fB4gpr,13,184,1,2/21/2017 9:51,0,FALSE,8,en,TRUE,,FALSE,FALSE,Dismal Blogger,1
4180417402,4180417402,ahouseofdust,,A poetry project created by Alison Knowles and James Tenney and the Siemens 4004 computer in 1967. Twitter version by @hugovk and SSBot for #D004x in 2015.,https://t.co/mAixJrdlV1,109,30,17,11/13/2015 17:42,2,FALSE,12316,en-gb,FALSE,,FALSE,FALSE,A House of Dust,1
87257462,87257462,NY_Now,New York,"Real-time local buzz for live music, parties, shows and more local events happening right now in New York!",http://t.co/Al5aIF3AIS,34377,17599,892,11/3/2009 19:01,0,FALSE,191574,en,FALSE,,FALSE,FALSE,New York Events,1
2154978907,2154978907,_LostBuoy_,Pacific Ocean,"Station 51000 went adrift on 3/10/2013. Unmoored, the NOAA buoy now transmits observation data from an unknown location.",http://t.co/ms9TAAqEY0,274,37,43,10/25/2013 14:00,0,FALSE,10508,en,TRUE,,FALSE,FALSE,Station 51000,1
553782591,553782591,spear_one,,SPEAR,None,8,45,0,4/14/2012 17:30,3,FALSE,5,en,TRUE,,FALSE,FALSE,Spear,1
3538441102,3538441102,kordeidangerouz,illÃ©a,eu nÃ£o sou sua querida â€¢ Protect @brookehzxs at all costs,None,3523,2352,12,9/3/2015 22:27,3945,FALSE,59379,pt,FALSE,,FALSE,TRUE,LiaðŸ“¼,1
7.82E+17,7.82E+17,andrewhuangbot,"Toronto, Ontario",I'm a bot tweeting a random @andrewismusic lyric every two hours.,None,292,1,2,9/30/2016 4:02,1,FALSE,2573,en,FALSE,,FALSE,FALSE,ANDREW HUANG LYRICS,1
41784439,41784439,AllTheCheeses,,,None,1323,1795,64,5/22/2009 9:43,0,FALSE,18265,en,FALSE,,FALSE,FALSE,All The Cheeses,1
1213590199,1213590199,fly_papers,,Twitterbot of #Drosophila papers in #PubMed/#arXiv/#bioRxiv/#PeerJ/#F1000. Curated by @caseybergman. Image credit: http://t.co/ZkFYKg1uFl,None,1759,0,38,2/23/2013 20:14,108,FALSE,16038,en,TRUE,,FALSE,FALSE,flypapers,1
8.41E+17,8.41E+17,Suarez06356267,,,None,1,21,0,3/12/2017 15:18,0,FALSE,1,en,TRUE,,TRUE,FALSE,Suarez,1
2436268172,2436268172,Eyescaler,,"Tweet a selfie at this bot, get back the picture with eyes enlarged. Twin of @botstache. Operated by @zhuowei.",https://t.co/VoYb4oxzvk,72,0,0,4/10/2014 1:04,0,FALSE,1490,en,TRUE,,FALSE,FALSE,Eyescaler,1
7.92E+17,7.92E+17,soeqaib,"Brookfield Center, OH, USA","Chief Technology and Strategy Officer for Cisco. Investments and M&A. Love art, photography, Haiku and food :) Passionate about helping women in tech",None,5,784,0,10/29/2016 20:19,126,FALSE,172,en,TRUE,,FALSE,FALSE,soeqaib,1
42503545,42503545,AllOilPainting,United States,Welcome to http://t.co/OgGcZs9E0w. I hope to immerse you into a world all about  Oil Painting. It can become a serious passion. I Love painting!,http://t.co/8r6a25Il6y,4847,2160,84,5/25/2009 22:35,0,FALSE,1223,en,FALSE,,FALSE,FALSE,Oil Painting,1
1917328862,1917328862,SmoothUnicode,âŠ•,Getting you through your workday with the softest glyphs from the smoothest scripts.,None,377,1,48,9/29/2013 14:52,0,FALSE,30876,en,TRUE,,FALSE,FALSE,Smooth Unicode,1
8.41E+17,8.41E+17,charand522,,,None,2,39,0,3/12/2017 18:04,0,FALSE,0,en,TRUE,,FALSE,FALSE,Charand,1
1956227743,1956227743,CultEvoBot,,I automatically gather and tweet news/blog posts on cultural evolution. Retired (for the time being...),https://t.co/mQ5IBOjC0T,451,478,21,10/12/2013 9:08,42,FALSE,6320,en,TRUE,,FALSE,FALSE,CultEvoBot,1
4845168475,4845168475,SAmallenxx18,"North Mankato city, MN, USA",I am an African,None,5,651,0,2/1/2016 15:27,68,FALSE,69,en,TRUE,,FALSE,FALSE,SAmallenxx18,1
8.12E+17,8.12E+17,beiwiqe25,"Carpentersville, United States",Official Twitter for Young Money Entertainment,None,2,523,0,12/23/2016 15:27,43,FALSE,44,en,TRUE,,FALSE,FALSE,beiwiqe25,1
3033319478,3033319478,helpmeetgoal,,RT THE LINK IN BIO PLEASE SHE NEEDS HELP WITH HER NASH FOLLOW ! Free follow from @nashsneck ! Please follow - goal is 2K âœ¨,http://t.co/WBeMr9yy0k,127,1810,0,2/20/2015 22:09,7,FALSE,18,en,TRUE,,TRUE,FALSE,READ BIO,1
7.56E+17,7.56E+17,chinesphere,,,None,2,48,0,7/22/2016 2:44,0,FALSE,19,en,TRUE,,TRUE,FALSE,Chinesphere,1
7.51E+17,7.51E+17,xbangtan1,â€¼ï¸dont follow this accâ€¼ï¸,Giving you a free follow and you can help me by following - @myoongi0903x -,None,146,1427,0,7/6/2016 9:56,1,FALSE,5,en,TRUE,,FALSE,FALSE,free follow read bio,1
1884655238,1884655238,eachtown,Somewhere in America,"Tweeting every town and populated place in America, alphabetically. By @muffinista #botALLY",http://t.co/3Yc6imSVG4,142,0,24,9/19/2013 22:59,0,FALSE,90540,en,FALSE,,FALSE,FALSE,Each Town,1
3245226532,3245226532,NixieBot,"Cardiff, Wales","I'm a twitterised, neon display, clock. Tweet with #NixieBotShowMe and a word, full guide on tumblr. Try #twitSwears. Queue : Empty",https://t.co/h5bo56WsnJ,2088,3,59,5/10/2015 18:19,8,FALSE,50261,en-gb,FALSE,,FALSE,FALSE,Nixie McBotFace,1
1696989883,1696989883,Zzt_ebooks,,,http://t.co/imtWxaLcE1,153,0,15,8/24/2013 17:01,0,FALSE,2072,en,TRUE,,FALSE,FALSE,Zzt ebooks,1
8.32E+17,8.32E+17,angelia_irr,,,None,0,24,0,2/15/2017 15:36,99,FALSE,166,en,TRUE,,FALSE,FALSE,Angelia Irr,1
2616681584,2616681584,NaiveAnswers,,companion to @NaiveQuestions // [[report any slurs or offensive language to @thricedotted]],None,41,1,11,7/11/2014 4:29,0,FALSE,673,en,TRUE,,FALSE,FALSE,NaÃ¯ve Bot Answers,1
2959273881,2959273881,biofilmPapers,,Stay on top of all the latest publications on Biofilm research curated from PubMed. #biofilm #microbiology #antibioticresistance. Run by @mccarthy_ronan,None,492,65,27,1/3/2015 23:09,14,FALSE,9710,en,TRUE,,FALSE,FALSE,Biofilm Papers,1
7.08E+17,7.08E+17,baeksehuniie,,free follow from @itskaisehun go follow !,None,1550,4846,0,3/11/2016 6:26,95,FALSE,112,en,TRUE,,FALSE,FALSE,#Read Bio,1
1705052335,1705052335,TwoHeadlines,The Bugle Planet,Comedy is when you take two headlines about different things and then confuse them. Updates hourly. // By @tinysubversions,None,7944,1,407,8/27/2013 16:00,8,FALSE,28676,en,TRUE,,FALSE,FALSE,Two Headlines,1
2801421163,2801421163,sponge_papers,,Recent papers on sponges (Phylum Porifera).,None,54,0,9,9/10/2014 8:39,0,FALSE,961,en,TRUE,,TRUE,FALSE,Sponge Papers,1
3424772890,3424772890,CitiBikeDocks,"New York, USA","I am a bot, unofficial and unsanctioned, created by @rdunks1 to tweet the overall status of @citibikenyc docks. Detailed status is at https://t.co/yn3aKX8BCD",None,79,7,27,8/15/2015 20:42,1,FALSE,87983,en,TRUE,,FALSE,FALSE,Citibike Dock Status,1
3012013796,3012013796,likeuberbut,Silicone Valley,"''The 'Hello World' of jokey, generative Twitter bots.'' - @joshmillard Creates bad ideas for startups. Made by @NoraReed with help from just_post.",http://t.co/gvvOA90STT,2223,1,77,2/7/2015 6:30,2,FALSE,6037,en,FALSE,,FALSE,FALSE,your new startup,1
8.25E+17,8.25E+17,beefl96,"Darlington town, IN, USA","Proud West Belconnian, Local Labor member  4 Ginninderra, Minister in the ACT Govt, mum of 2 with Cassie Cupcake K9 Campaigner, Chook lady, Love everything CBR.",None,1,568,0,1/27/2017 0:59,43,FALSE,65,en,TRUE,,FALSE,FALSE,beefl96,1
559675462,559675462,GoogleFacts,,"Learn new things every day. When you doubt our facts, Google is your friend.",None,1498579,1,6878,4/21/2012 16:06,1801,FALSE,21607,en,FALSE,,FALSE,FALSE,Google Facts,1
2709947906,2709947906,vox_ebooks,,,None,388,0,17,8/5/2014 18:02,0,FALSE,3957,en,TRUE,,FALSE,FALSE,vox_ebooks,1
3066047482,3066047482,synbio_papers,AI Lab @ UPM - Madrid,TwitterBot collecting #synbio papers,http://t.co/nT1jOOw1PS,189,25,18,3/2/2015 14:57,0,FALSE,3900,es,FALSE,,FALSE,FALSE,synbiopapers,1
2842044927,2842044927,nice_tips_bot,,"hello, i am a robot that tweets little life tips // avi from The Wise Robot Will Answer Your Questions Now by @tomgauld // bot by @thricedotted",https://t.co/qGCGttmwIw,5334,0,181,10/23/2014 17:37,0,FALSE,31751,en,FALSE,,FALSE,FALSE,hi i have advice,1
2646440287,2646440287,quantifiedinky,,BIG DATA // @inky,None,9,1,7,7/14/2014 22:08,0,FALSE,258,en-gb,FALSE,,FALSE,FALSE,quantified inky,1
2980456333,2980456333,ididmorepushups,,,None,7963,1,12,1/13/2015 19:42,42,FALSE,119,en,TRUE,,FALSE,FALSE,More Pushups Than U,1
2651152393,2651152393,assignments_txt,,"daily writing assignments, posts twice a day ~bot by @cblgh~",None,164,0,22,7/16/2014 14:00,0,FALSE,1827,en-gb,FALSE,,FALSE,FALSE,assignments.txt,1
436266454,436266454,TwitterMovies,,"Your backstage pass to your favorite movie stars. We Tweet the best of film on Twitter, from movie sets to the red carpet.",None,7185534,252,4276,12/14/2011 0:18,656,TRUE,6135,en,FALSE,,FALSE,FALSE,Twitter Movies,1
7.93E+17,7.93E+17,lixoxept96,"Shawneetown city, IL, USA","In the end, only kindness matters.",None,11,831,1,10/29/2016 23:39,113,FALSE,158,en,TRUE,,FALSE,FALSE,lixoxept96,1
2245577389,2245577389,BotMtGFlavor,Tweets every 30 minutes,"Bot that tweets flavor text from Magic: the Gathering cards. Made by @scutajar. MtG is property of Wizards of the Coast and Hasbro, I own nothing.",None,48,1,9,12/14/2013 13:09,0,FALSE,2610,en-gb,TRUE,,FALSE,FALSE,MtG Flavor Text Bot,1
8.05E+17,8.05E+17,DSWalsh6,Canada,we have our own refugees this would be our first Nations and  Inuit,None,2,41,0,12/4/2016 8:50,3,FALSE,5,en,TRUE,,TRUE,TRUE,D.S.Walsh,1
2206028467,2206028467,XsGonnaX,,Tweeters gonna tweet. Brought to you by @rfreebern.,None,14,5,4,11/21/2013 1:36,0,FALSE,10693,en,FALSE,,FALSE,FALSE,Xs Gonna X,1
2425231,2425231,Fact,WORLDWIDE,Interesting facts about the world we live in. Facebook: https://t.co/nKPHSWpSOr / Guest Posts: https://t.co/MonP0YQZER,https://t.co/pTpcUzhVRd,1673590,1,5586,3/27/2007 7:29,124,FALSE,493169,en,FALSE,,FALSE,FALSE,Fact,1
2704554914,2704554914,reverseocr,,A bot that picks a word and then draws randomly until an OCR library (http://t.co/XmDeI5TWoF) reads that word. 4x daily. Also on Tumblr. // by @tinysubversions,http://t.co/r2HzjsqHTU,2214,1,203,8/3/2014 17:26,0,FALSE,3948,en,TRUE,,FALSE,FALSE,Reverse OCR,1
8.25E+17,8.25E+17,anamariaq27,"Holloman AFB, NM, USA","Life is a dream for the wise, a game for the fool, a comedy for the rich, a tragedy for the poor.",None,1,588,0,1/27/2017 0:38,48,FALSE,51,en,TRUE,,FALSE,FALSE,Anamaria Morris,1
277094568,277094568,litoraptor,,phding among other things,None,640,1222,39,4/4/2011 17:50,25390,FALSE,26703,en,FALSE,,FALSE,TRUE,"Bored Woman, ABD",1
3045203078,3045203078,colorschemez,,I'm trying to find colors that go well together. I'm probably not very good at it because I'm a robot with no sense of style. (a bot by @joemfox),None,21912,0,271,2/27/2015 2:48,0,FALSE,19522,en,FALSE,,FALSE,FALSE,colorschemer,1
7.95E+17,7.95E+17,startup_o_matic,Bay Area,Need a whizzy name for your social media startup? There's a #CDBQ bot for that.,None,15,1,11,11/6/2016 21:21,0,FALSE,1647,en,TRUE,,FALSE,FALSE,startup_o_matic,1
2954123037,2954123037,Joey_Cartero,"Willowbrook city, KS, USA","John Densmore is the drummer for The Doors. He is also an author, activist and performance artist.",None,17,2283,0,1/1/2015 2:52,309,FALSE,454,en,FALSE,,FALSE,FALSE,Joey Carter,1
7.71E+17,7.71E+17,1pRsHsia8WbmoD7,,33,None,8,107,0,9/1/2016 3:49,2,FALSE,0,en,TRUE,,FALSE,TRUE,åˆ åˆ åˆ ,1
4092326421,4092326421,menubot,,A random historical restaurant menu from NYPL's collection. Average three per day. Also https://t.co/OLgPaEtsK1 https://t.co/6nF9g7R4Mg by @hugovk,https://t.co/mAixJrdlV1,286,48,31,11/1/2015 20:29,3,FALSE,4857,en-gb,FALSE,,FALSE,FALSE,Menu Bot,1
3021641217,3021641217,BioCodePapers,,"Twitterbot of #bioinformatics papers in #PubMed reporting code in @github, @sourceforge, @bitbucket or @google code. Curated by @caseybergman.",None,155,0,22,2/6/2015 16:29,0,FALSE,1545,en,TRUE,,FALSE,FALSE,BioCodePapers,1
2612605603,2612605603,gorillacities,#botALLY,Cities generated by gorillas.bas â€¢ by @derekarnold,http://t.co/6acvRSqpoq,21,0,10,7/8/2014 23:34,0,FALSE,5131,en,FALSE,,FALSE,FALSE,gorilla cities,1
8.19E+17,8.19E+17,SydneyPogoMap,"Sydney, NSW",Rare and strong PokÃ©mon in Sydney. See more PokÃ©mon at https://t.co/wV8awxCcnn,https://t.co/wV8awxCcnn,1259,0,17,1/10/2017 1:27,4,FALSE,187327,en,TRUE,,FALSE,FALSE,Sydney PokÃ©mon Alert,1
998166463,998166463,JpTeixeira01,andradas,,None,17,65,0,12/8/2012 22:55,0,FALSE,7,pt,TRUE,,FALSE,FALSE,joaopaulo6,1
2789337546,2789337546,CRISPR_papers,,Automatic Twitterbot for papers on CRISPR/Cas genome engineering.,http://t.co/T64whGRhX5,1423,0,49,9/4/2014 8:04,0,FALSE,1383,en,TRUE,,FALSE,FALSE,CRISPRpapers,1
2954483033,2954483033,suavkog95,"Springfield city, NE, USA",Old age has deformities enough of its own. It should never add to them the deformity of vice.,None,30,2555,2,1/1/2015 8:42,316,FALSE,347,en,FALSE,,FALSE,FALSE,Ethen Ramirez,1
8.33E+17,8.33E+17,TrevisanOlympia,,BeÅŸiktaÅŸ-SlimShady-Green-16-CAÄ°HL-CA-TkirdaÄŸ-Ä°NTEPE Pofie bakmÄ±ÅŸken takip et,None,0,41,0,2/17/2017 13:42,80,FALSE,127,en,TRUE,,FALSE,FALSE,Olympia Trevisan,1
7.82E+17,7.82E+17,ProtasMerrill,,I luv Zendya. She is SO awesome. Shak it up is my favorite disney channel show. teamfollowback zswager :3,None,1,46,0,10/2/2016 4:54,75,FALSE,123,en,TRUE,,FALSE,FALSE,Merrill Protas,1
3227854754,3227854754,not_a_cop_bot,The streets,Looking to stick it to the man yeah I hate the man,None,251,251,18,5/27/2015 4:22,0,FALSE,6404,en-gb,FALSE,,FALSE,FALSE,Not A Cop,1
3262004991,3262004991,MltplSclppr,,,None,184,1,25,5/16/2015 16:32,0,FALSE,18321,en,FALSE,,FALSE,FALSE,MS Papers,1
2986319204,2986319204,theDesireBot,,"Twitter bot, posting tweets starting with 'I just want...' + random Flickr image. Updates 2x per hour. // Made by @avoision, powered by everyone else.",None,136,1,23,1/17/2015 1:58,5,FALSE,36852,en,FALSE,,FALSE,FALSE,Desire Bot,1
3304794002,3304794002,VillanelleBot,,"Poems in the villanelle form, using random Twitter posts. // I tweet to rhyme, and take my tweeting slow. // Built by @avoision, powered by everyone else.",http://t.co/jM6oApLmq9,103,1,18,8/3/2015 4:05,257,FALSE,7040,en,TRUE,,FALSE,FALSE,Villanelle Bot,1
208881789,208881789,USPRI,"Washington, DC",,None,94,299,7,10/28/2010 3:22,2,FALSE,37,en,FALSE,,FALSE,FALSE,Matt Sullivan,1
2415155167,2415155167,ideabot,nyc,Everyone has an idea for a twitter bot. (via @stefanhayden),http://t.co/wUIleZYtNe,91,1,20,3/28/2014 1:31,4,FALSE,6665,en,TRUE,,FALSE,FALSE,Idea Bot,1
2579601960,2579601960,BadArtThief,Secret Art Thief Hideout,"What's it like to be an international art thief? Well, let me tell you! It's... well... um... I'll let you know after this heist. #botALLY by @mattlaschneider",None,8,0,8,6/21/2014 1:57,0,FALSE,5669,en,FALSE,,FALSE,FALSE,Bad ArtThief,1
3121911275,3121911275,fuckingbard,Stratford-upon-Fucking-Avon,"Excerpts from Shakespeare's works randomly selected, then sprinkled with fucks. Longer excerpts here: http://t.co/CNwtEVVDfs A bot by @deathmtn.",http://t.co/CNwtEVVDfs,311,1,28,3/27/2015 18:17,0,FALSE,2034,en,FALSE,,FALSE,FALSE,The Fucking Bard,1
2802867446,2802867446,pixelsorter,internet,created by @wayspurrchen. learn how to use me at http://t.co/YOSQRJhPkk!,http://t.co/YOSQRJhPkk,4230,3,320,9/11/2014 2:35,15,FALSE,187209,en,TRUE,,FALSE,FALSE,Pixel Sorter,1
2209425018,2209425018,ThreeCourseMeal,That fancy place downtown,Serving the finest in artisanal cuisine for the perfect dining experience,http://t.co/cDWHi8PSR4,60,0,19,11/22/2013 19:10,0,FALSE,1476,en,TRUE,,FALSE,FALSE,Three Course Meal,1
8.41E+17,8.41E+17,Keifer67684948,"Oklahoma, USA",,None,0,77,0,3/12/2017 19:19,2,FALSE,8,en,TRUE,,FALSE,TRUE,Keifer,1
2148047569,2148047569,artassignbot,,Reply with finished assignments!,http://t.co/H9xElyfLsR,4418,2,200,10/22/2013 0:20,3,FALSE,27612,en,FALSE,,FALSE,FALSE,Art Assignment Bot,1
2870071360,2870071360,botsummittalks,,"Didn't get enough #botsummit? Here's some more talks! Templates by @IAmAboutUs, @cblgh, and @beaugunderson",https://t.co/5nKmSlBMwg,73,0,119,11/10/2014 3:42,0,FALSE,4415,en,TRUE,,FALSE,FALSE,Bot Summit Talks,1
8.23E+17,8.23E+17,ZinaJ26,"White city, UT, USA","We make and sell premium organic chocolate using fine, ethically sourced ingredients. Tweeting from our London HQ.",None,1,561,1,1/23/2017 7:27,49,FALSE,180,en,TRUE,,FALSE,FALSE,ZinaJ26,1
7.81E+17,7.81E+17,zopuolond93,"Osprey, FL, USA","Appin Technology Labs,provides training in Information Security,Embedded Robotics, Programming (Microsoft .NET, Java,PHP), Networking n many more.",None,4,985,0,9/27/2016 1:37,145,FALSE,203,en,TRUE,,FALSE,FALSE,zopuolond93,1
2796267913,2796267913,eAgreeTeam,"Washington, DC",,http://t.co/Fo1o5qF2aq,13,127,0,9/7/2014 16:35,2,FALSE,32,en,TRUE,,FALSE,FALSE,The e-Agree Team,1
541429153,541429153,EnjoyTheFilm,"Hollywood, CA",I love movies!,http://t.co/EVAMnaNitA,261,13,16,3/31/2012 6:56,0,FALSE,451,en,FALSE,,FALSE,FALSE,Enjoy The Film!,1
7.94E+17,7.94E+17,_DJ_3000_,KBBL Studio,How does he keep up with the news like that? #botALLY,https://t.co/IkhoWo8sOF,9,0,4,11/2/2016 2:54,0,FALSE,733,en,TRUE,,FALSE,FALSE,DJ 3000,1
7.45E+17,7.45E+17,sunsetonari,,"free follow from @octloveslukey, go follow her for more",None,28,554,0,6/21/2016 10:37,5,FALSE,22,tr,TRUE,,FALSE,TRUE,acc in bio,1
3226543356,3226543356,infinitedeserts,the desert,"an infinity of deserts, each more infinite than the last. bot mapped by @getdizzzy",http://t.co/XcmwxgYpSu,6367,118,211,5/25/2015 22:27,75,FALSE,5619,en,FALSE,,FALSE,FALSE,infinite deserts_Ïˆ__,1
7.93E+17,7.93E+17,jonttxoxoa,"Chandler city, OK, USA","Chairman of the Kofi Annan Foundation, Nobel Peace Prize laureate. Tweets from Kofi Annan are signed KA.",None,5,803,0,10/29/2016 23:08,115,FALSE,156,en,TRUE,,FALSE,FALSE,jonttxoxoa,1
2680283464,2680283464,emojidreams,,â­ï¸ dreams in emoji â­ï¸ made by @fredbenenson â­ï¸ background header by Liza Nelson â­ï¸,None,276,2,14,7/6/2014 19:05,21,FALSE,16268,en,TRUE,,FALSE,FALSE,emojidreams,1
2367499014,2367499014,CutePetsDenver,"Denver, Colorado","We are adorable & adoptable Denver Pets! If you can provide a loving home, call the Denver Animal Shelter (720) 913-1311 & mention my animal ID for more info.",http://t.co/iYSFvgGNt5,1642,26,20,3/1/2014 19:17,14,FALSE,19521,en,FALSE,,FALSE,FALSE,Denver Pets,1
2540754536,2540754536,porcadapalabra,,Tuiteo cada palabra del idioma espaÃ±ol. La tarea terminarÃ¡ en el 2019.,None,787,4,34,6/2/2014 4:40,1,FALSE,48584,en,FALSE,,FALSE,FALSE,por cada palabra,1
8.19E+17,8.19E+17,MelPogoMap,"Melbourne, VIC",Rare and strong PokÃ©mon in Melbourne. See more PokÃ©mon at https://t.co/AIfJgXLtG7,https://t.co/AIfJgXLtG7,788,0,9,1/12/2017 5:32,4,FALSE,152220,en,TRUE,,FALSE,FALSE,Melbourne PokÃ© Alert,1
2282369803,2282369803,SimGenerator,Request queue: CLOSED,Automatically making box art for exciting new job simulator games! Smashes together various sources of datums + ImageMagick. An @OptimistPanda production.,https://t.co/CZlLvPOcUt,1847,4,102,1/8/2014 16:24,3,FALSE,16468,en,TRUE,,FALSE,FALSE,Simulator Generator,1
8.03E+17,8.03E+17,suaj30,"Wheeler AFB, HI, USA","Finance Minister, Minister of Corporate Affairs and Minister of Information and Broadcasting, Government of India",None,5,655,0,11/27/2016 22:54,59,FALSE,79,en,TRUE,,FALSE,FALSE,suaj30,1
2588364937,2588364937,YouAreCarrying,Great Underground Empire,@YouAreCarrying i or inventory for a list of items. Share your labeled drawings with #iamcarrying. By @avestal.,http://t.co/X1hxSISru0,3533,2725,146,6/25/2014 22:38,32,FALSE,18701,en,FALSE,,FALSE,FALSE,YOU ARE CARRYING:,1
7.99E+17,7.99E+17,Hollon1120,,"All Tins Zombie. Art, Culture, andNews.",None,1,8,0,11/16/2016 23:33,68,FALSE,121,en,TRUE,,FALSE,FALSE,Lorine Hollon,1
8.03E+17,8.03E+17,zackeryssuperz,"Startex, SC, USA","The people who are crazy enough to think they can change the world, are the ones who do :)",None,1,704,0,11/28/2016 2:08,62,FALSE,77,en,TRUE,,FALSE,FALSE,Zackery Simmons,1
